likes per comment,sentiment_score,comment_length,weeks_since_comment,user_activity,emoji_count,question_mark_count,exclamation_point_count,source_coursera,source_datacamp,source_skillshare,source_udemy,dominant_topic,day_of_week
0.8575227963525837,0.24091311037329985,35.57709599797366,6.672872340425532,1.0930851063829787,1.2917616514690984,0.14361702127659576,0.48733535967578523,False,False,True,False,0,0
0.9760703363914371,0.06983162604363866,18.122256201155285,6.229357798165138,1.1819571865443426,0.2074413863404689,0.055300713557594285,0.04243119266055046,True,False,False,False,0,0
0.7263492063492064,0.08866087640864427,46.55412698412698,14.488888888888889,1.234920634920635,0.765925925925926,0.10687830687830686,0.09931216931216932,False,False,False,True,0,0
0.43478260869565216,0.1358695652173913,33.52173913043478,4.869565217391305,1.0434782608695652,0.8043478260869565,0.08695652173913043,0.043478260869565216,False,True,False,False,0,0
